date,job_vacancy_rate,employment_fulltime,manufacturing_sales,cpi_all_items,usdcad,overnight_rate,bond_yield_10yr
2022-05-31,0.042893202722888844,0.5836039811173857,-0.165208989936066,3.0393198518706783,1.1645222264200903,1.201102980277241,1.0821490926631594
2022-06-30,0.042893202722888844,-0.11656590005562949,0.39592159114041753,1.1371163219113247,-0.22462275868796866,2.747962801738893,2.0671576277720143
2022-07-31,0.042893202722888844,0.06472211816919486,-0.06503440106591214,-0.2209882682397989,0.6514951757624311,3.4354560557218496,-1.6653567276096684
2022-08-31,-1.8873009198071085,-0.29336413125088967,-0.2537302449001726,-1.4043347376753204,-0.12912138307981993,2.461507279245993,-0.954632161993656
2022-09-30,0.042893202722888844,-0.15477150705415596,0.3701107563771036,-0.38953194682745523,2.0166018322046817,3.3017768118918305,1.4702795038296108
2022-10-31,-1.243902878963778,0.1947139054124497,-0.4011095075394397,1.296366954957779,1.8785012478434517,1.4111703634386998,1.1925222530653676
2022-11-30,-1.2439028789637723,0.2972934864478534,0.5796922534556522,-0.22296406985047637,-1.2672967823413355,2.461507279245993,-1.2350440755478216
2022-12-31,-0.6005048381204474,0.32194168535062156,-1.315653949425081,-2.0737874420215316,0.6926010704078057,2.1814174350307183,-1.2911311360785438
2023-01-31,-0.6005048381204416,0.360007640266322,-0.3545636394030932,0.788198418649278,-0.8709227017078855,0.921013136061959,-0.09812333937679762
2023-02-28,-0.6005048381204474,0.10357206306637202,0.9807985562343812,0.4468489891942535,0.12171176228536718,1.1310805192234223,1.201120824633938
2023-03-31,-1.2439028789637723,0.24282387278742074,0.673235631339007,0.776023618418713,1.1299473207144144,-0.05930131869151231,-1.0536301114751454
2023-04-30,0.042893202722888844,-0.23746320595483264,-0.8974571799025287,1.2654166494247476,-0.9992843189156493,-0.05930131869151231,-0.5310218249793279
2023-05-31,-0.6005048381204474,-0.14975209589885197,0.7991343814886576,0.43080397140807725,0.153376078644888,-0.05930131869151231,0.6575335328302756
2023-06-30,-0.6005048381204416,0.5179817050396136,0.8818927838873346,-0.22980580164126563,-1.1895424502085719,1.0769722538636526,1.5044158945070873
2023-07-31,-0.6005048381204474,-0.05427546679352745,-2.9746664045616464,0.9166877911040303,-0.39399265460360394,1.185188784583192,0.5377911915822019
2023-08-31,-0.6005048381204416,0.26172482438846273,-0.03614705625954029,0.4201826568971682,1.3449327949582135,0.5008783697390428,1.0147183188891424
2023-09-30,-1.8873009198071085,-0.17660808346595588,0.42049472120343756,-0.8847826722180754,0.22535829888728107,-0.05930131869151231,0.7976206976021492
2023-10-31,0.6862912435662194,0.02448456430379899,0.6293982720111251,-0.3958326598271493,0.8775595313952295,-0.05930131869151231,1.2519539548204024
2023-11-30,0.042893202722888844,-0.0017220110848198851,-1.0385235353746252,-0.23312320085168056,-0.057668837929413075,-0.05930131869151231,-1.9738238659789262
2023-12-31,-1.2439028789637752,-0.11158338237410145,-0.21049917198509716,-1.3739388390536276,-1.4047323528754372,-0.05930131869151231,-2.652934986147215
2024-01-31,0.6862912435662222,-0.2592787456136131,0.4646189702777662,-0.5588502482833982,-0.053783354113882395,-0.05930131869151231,0.5287950053226285
2024-02-29,-0.6005048381204445,0.26658942605972624,0.9870269687546678,0.2562383424868151,0.36017963001196857,-0.05930131869151231,0.7745356564245733
2024-03-31,-1.243902878963778,-0.015741114942299995,0.8476786408525384,1.063655882916165,0.17092203793442484,-0.05930131869151231,-0.4013279303651545
2024-04-30,-0.6005048381204445,-0.09873365272899763,-0.6524168752016434,0.7318609380088885,0.6434689907639667,-0.05930131869151231,1.2838800755979034
2024-05-31,-0.6005048381204416,-0.2683996562314014,-0.20646519623984524,0.8855368707205119,-0.03849584817620198,-0.05930131869151231,-0.36940180958765345
2024-06-30,-0.6005048381204445,-0.00012859142504571244,0.45906645290384673,-0.7189396791860363,0.15790122164270415,-1.3092022485021946,-1.4295946049450643
2024-07-31,0.042893202722888844,0.27130624507341256,-0.4095396966127652,0.5596990371906833,0.0027227735387755836,-0.5995398279958682,0.010519027664583064
2024-08-31,-0.6005048381204445,-0.3757672938401694,-0.7487151053914233,-1.037635895406643,-0.3181618005764048,-1.2101052438368982,-1.8709819956062834
2024-09-30,0.042893202722888844,0.3898955748319222,1.757023020450578,-1.6794779842747745,-0.5439701835832094,-1.3197056176602662,-0.7848106812657334
2024-10-31,0.042893202722888844,-0.10643095556436026,-1.9120177287701716,0.5617774877080047,1.0082387079842428,-1.0365713186165575,1.2283260403340601
2024-11-30,0.042893202722888844,0.2017811827980865,0.28477809513234,-0.5588502482833982,1.0473972383243666,-2.233042066188349,0.4206468868832218
2024-12-31,0.042893202722888844,0.0843545333880378,-0.6859364362841772,-1.5190905277292688,1.2468676444820201,-1.9308107323117831,-0.7092922030957975
2025-01-31,-0.6005048381204445,-0.00042763041247156306,0.1724334715135492,-0.39856225683356944,0.6809391765526707,-1.2566023721255977,0.6097477561037931
2025-02-28,0.042893202722888844,-0.2328775686679862,0.16741708567125954,2.1509460343860893,-0.43794627491834104,-1.4019058980277923,-1.3323556549008808
2025-03-31,0.042893202722888844,-0.36972051820007823,0.9060898396275063,0.23277174245722457,0.2500765304609753,-0.9695933123911668,-0.32482095499127533
2025-04-30,0.042893202722888844,-0.07511312460869707,-1.3445931481253288,-0.7169807995170089,-1.7836636576884939,-0.6194810071220699,0.452841982304633
2025-05-31,-0.6005048381204445,0.1580069317431169,1.1773538610604344,0.8608539018652666,-0.6420133298263638,-0.05930131869151231,0.5325988114997048
2025-06-30,0.042893202722888844,-0.036088808514519524,1.7720482321029203,-0.40158563866778685,-0.933910786995546,-0.05930131869151231,0.41424996817798615
2025-07-31,0.042893202722888844,-0.31823095151622016,-2.261504878584542,0.22604066138995618,0.06365268714645421,-0.05930131869151231,0.8309267752484184
2025-08-31,-0.6005048381204416,-0.1447977899712872,-0.9680755805947857,-0.7156378648166034,0.5221564344048522,-0.05930131869151231,-0.3902765808652467
2025-09-30,0.042893202722888844,0.41547025761155393,0.2484647979556178,-0.4020626317501998,0.13020297734430517,-0.6608579159265978,-1.1469256432919772
2025-10-31,-0.6005048381204445,-0.24455220865133961,0.02065399154943305,0.06735085252318114,0.7476304601524172,-1.0618956474166592,-0.5975507803745522
2025-11-30,0.042893202722888844,-0.15371002106602832,,-0.40253674008433815,0.2822652257632569,-1.3960937569917038,0.17153266593393743
2025-12-31,,0.1435730727437012,,-1.184672292363065,-1.2445541912272744,-0.05930131869151231,1.075866041942188
2026-01-31,,0.10859514367704293,,,-0.140354387003803,-0.05930131869151231,0.0026018174937525447
2026-02-28,,,,,-0.5824450962180906,-0.05930131869151231,0.0450530330330603
